"Date","Time","Open","High","Low","Close","Up","Down"
11/19/2025,21:09:00,6849.75,6850.75,6849.75,6850.25,30,32
11/19/2025,21:09:30,6850.25,6850.25,6849.75,6850.25,16,31
11/19/2025,21:10:00,6850.50,6850.75,6849.00,6849.50,30,55
11/19/2025,21:10:30,6849.25,6849.25,6848.25,6848.50,62,78
11/19/2025,21:11:00,6848.50,6849.50,6848.25,6849.00,23,39
11/19/2025,21:11:30,6849.25,6849.50,6848.50,6848.75,29,39
11/19/2025,21:12:00,6848.75,6849.50,6848.50,6849.25,77,26
11/19/2025,21:12:30,6849.25,6849.50,6848.50,6849.25,41,67
11/19/2025,21:13:00,6849.25,6849.25,6848.50,6848.75,17,31
11/19/2025,21:13:30,6848.75,6848.75,6848.00,6848.75,40,39
11/19/2025,21:14:00,6848.50,6848.75,6848.00,6848.00,16,49
11/19/2025,21:14:30,6848.25,6848.50,6847.75,6848.25,37,43
11/19/2025,21:15:00,6848.25,6848.50,6848.00,6848.25,15,9
11/19/2025,21:15:30,6848.00,6848.50,6847.00,6848.25,66,98
11/19/2025,21:16:00,6848.50,6849.00,6848.00,6848.75,31,34
11/19/2025,21:16:30,6848.75,6848.75,6847.75,6847.75,1,65
11/19/2025,21:17:00,6848.00,6848.75,6847.75,6848.50,58,43
11/19/2025,21:17:30,6848.75,6848.75,6848.00,6848.00,7,30
11/19/2025,21:18:00,6848.25,6849.25,6848.25,6848.75,27,20
11/19/2025,21:18:30,6848.50,6849.50,6848.50,6849.00,62,20
11/19/2025,21:19:00,6848.75,6848.75,6848.00,6848.75,20,23
11/19/2025,21:19:30,6848.50,6848.50,6848.00,6848.00,8,34
11/19/2025,21:20:00,6848.00,6848.25,6847.25,6848.00,73,66
11/19/2025,21:20:30,6847.75,6848.00,6847.00,6847.50,28,55
11/19/2025,21:21:00,6847.50,6847.75,6847.25,6847.50,16,6
11/19/2025,21:21:30,6847.75,6848.50,6847.50,6848.50,85,22
11/19/2025,21:22:00,6848.50,6849.00,6848.50,6848.75,24,12
11/19/2025,21:22:30,6848.50,6848.50,6847.00,6847.25,10,82
11/19/2025,21:23:00,6847.25,6847.50,6847.00,6847.00,71,67
11/19/2025,21:23:30,6847.25,6847.50,6847.25,6847.50,78,27
11/19/2025,21:24:00,6847.75,6847.75,6847.75,6847.75,38,0
11/19/2025,21:24:30,6847.75,6848.50,6847.75,6848.00,117,24
11/19/2025,21:25:00,6848.00,6848.00,6847.75,6848.00,4,47
11/19/2025,21:25:30,6848.00,6848.50,6848.00,6848.50,40,0
11/19/2025,21:26:00,6848.75,6848.75,6848.00,6848.00,2,22
11/19/2025,21:26:30,6848.00,6848.25,6848.00,6848.00,35,18
11/19/2025,21:27:00,6847.75,6848.00,6847.75,6847.75,10,12
11/19/2025,21:27:30,6848.00,6848.75,6848.00,6848.50,65,58
11/19/2025,21:28:00,6848.25,6848.50,6848.25,6848.25,22,4
11/19/2025,21:28:30,6848.25,6848.25,6847.75,6848.00,16,33
11/19/2025,21:29:00,6848.00,6848.00,6847.00,6847.50,18,59
11/19/2025,21:29:30,6847.75,6847.75,6847.25,6847.50,31,52
11/19/2025,21:30:00,6847.50,6847.75,6847.00,6847.50,61,34
11/19/2025,21:30:30,6847.75,6848.25,6847.75,6847.75,27,41
11/19/2025,21:31:00,6847.75,6848.00,6847.00,6847.50,46,50
11/19/2025,21:31:30,6847.50,6848.75,6847.50,6848.50,36,45
11/19/2025,21:32:00,6848.50,6849.25,6848.25,6849.25,38,16
11/19/2025,21:32:30,6849.50,6849.50,6848.75,6849.00,41,50
11/19/2025,21:33:00,6849.00,6849.00,6848.75,6849.00,7,32
11/19/2025,21:33:30,6849.00,6850.00,6849.00,6849.25,214,67
11/19/2025,21:34:00,6849.25,6849.75,6849.25,6849.75,35,16
11/19/2025,21:34:30,6850.00,6851.00,6850.00,6850.75,192,45
11/19/2025,21:35:00,6850.50,6850.75,6850.50,6850.75,6,25
11/19/2025,21:35:30,6850.75,6851.50,6850.75,6851.00,164,97
11/19/2025,21:36:00,6850.75,6851.00,6850.50,6851.00,34,24
11/19/2025,21:36:30,6851.25,6852.25,6851.25,6852.00,150,25
11/19/2025,21:37:00,6851.75,6852.25,6851.25,6852.00,33,76
11/19/2025,21:37:30,6851.75,6851.75,6851.25,6851.75,11,26
11/19/2025,21:38:00,6851.75,6851.75,6851.00,6851.25,20,25
11/19/2025,21:38:30,6851.50,6851.50,6851.00,6851.00,5,48
11/19/2025,21:39:00,6851.00,6851.25,6850.50,6851.25,11,21
11/19/2025,21:39:30,6851.25,6851.50,6851.00,6851.00,15,7
11/19/2025,21:40:00,6851.00,6851.50,6851.00,6851.25,13,16
11/19/2025,21:40:30,6851.25,6851.25,6850.75,6851.25,8,18
11/19/2025,21:41:00,6851.25,6851.50,6851.25,6851.50,36,0
11/19/2025,21:41:30,6851.25,6852.25,6851.25,6852.00,37,17
11/19/2025,21:42:00,6851.75,6851.75,6851.25,6851.25,25,49
11/19/2025,21:42:30,6851.25,6851.25,6851.00,6851.00,6,37
11/19/2025,21:43:00,6851.00,6851.00,6850.00,6850.25,13,51
11/19/2025,21:43:30,6850.25,6850.50,6850.00,6850.50,15,21
11/19/2025,21:44:00,6850.50,6851.00,6850.50,6851.00,35,5
11/19/2025,21:44:30,6851.00,6851.25,6850.75,6850.75,3,21
11/19/2025,21:45:00,6851.00,6851.50,6851.00,6851.50,19,13
11/19/2025,21:45:30,6851.50,6852.25,6851.25,6852.25,90,21
11/19/2025,21:46:00,6852.25,6852.50,6852.25,6852.25,7,13
11/19/2025,21:46:30,6852.00,6852.00,6851.75,6852.00,1,17
11/19/2025,21:47:00,6852.25,6852.50,6852.25,6852.50,67,11
11/19/2025,21:47:30,6852.25,6852.25,6851.50,6852.25,17,33
11/19/2025,21:48:00,6852.25,6852.25,6852.00,6852.25,11,27
11/19/2025,21:48:30,6852.25,6852.75,6852.25,6852.50,36,14
11/19/2025,21:49:00,6852.75,6853.50,6852.50,6853.25,57,33
11/19/2025,21:49:30,6853.25,6854.25,6853.00,6853.25,233,201
11/19/2025,21:50:00,6853.25,6853.25,6852.75,6853.00,8,44
11/19/2025,21:50:30,6853.25,6854.50,6853.25,6853.75,122,62
11/19/2025,21:51:00,6854.00,6854.00,6853.50,6853.75,15,18
11/19/2025,21:51:30,6853.75,6853.75,6853.00,6853.00,28,38
11/19/2025,21:52:00,6853.00,6853.75,6853.00,6853.75,37,6
11/19/2025,21:52:30,6853.50,6853.75,6853.25,6853.75,24,14
11/19/2025,21:53:00,6853.75,6854.00,6853.75,6853.75,13,8
11/19/2025,21:53:30,6853.50,6853.75,6853.25,6853.75,26,24
11/19/2025,21:54:00,6853.75,6854.00,6853.75,6854.00,18,0
11/19/2025,21:54:30,6854.00,6854.25,6854.00,6854.00,39,1
11/19/2025,21:55:00,6854.00,6854.50,6853.75,6854.25,17,10
11/19/2025,21:55:30,6854.25,6855.00,6854.25,6854.50,215,64
11/19/2025,21:56:00,6854.25,6854.75,6854.25,6854.75,24,4
11/19/2025,21:56:30,6854.75,6854.75,6854.25,6854.50,16,42
11/19/2025,21:57:00,6854.50,6854.50,6854.00,6854.25,16,14
11/19/2025,21:57:30,6854.00,6854.50,6853.75,6853.75,10,16
11/19/2025,21:58:00,6853.75,6853.75,6853.00,6853.75,43,50
11/19/2025,21:58:30,6853.75,6854.50,6853.50,6854.50,51,8
11/19/2025,21:59:00,6854.50,6855.00,6854.25,6854.25,33,37
11/19/2025,21:59:30,6854.50,6855.00,6854.50,6854.75,28,9
11/19/2025,22:00:00,6855.00,6855.00,6854.25,6854.50,21,39
11/19/2025,22:00:30,6854.25,6856.50,6854.00,6854.25,227,168
11/19/2025,22:01:00,6854.25,6855.50,6854.25,6854.75,50,32
11/19/2025,22:01:30,6855.25,6855.50,6854.75,6855.50,52,28
11/19/2025,22:02:00,6855.75,6856.25,6855.50,6855.75,72,32
11/19/2025,22:02:30,6855.75,6856.75,6855.75,6856.25,96,61
11/19/2025,22:03:00,6856.25,6856.75,6856.25,6856.75,47,33
11/19/2025,22:03:30,6856.75,6857.75,6856.50,6857.75,142,41
11/19/2025,22:04:00,6857.75,6858.00,6857.50,6857.75,75,45
11/19/2025,22:04:30,6857.75,6858.50,6857.50,6857.75,109,51
11/19/2025,22:05:00,6858.00,6858.75,6858.00,6858.50,137,19
11/19/2025,22:05:30,6858.50,6858.75,6857.75,6858.00,71,69
11/19/2025,22:06:00,6858.00,6858.50,6857.75,6858.50,52,18
11/19/2025,22:06:30,6858.25,6858.50,6857.25,6857.50,19,83
11/19/2025,22:07:00,6857.25,6858.00,6857.25,6858.00,62,14
11/19/2025,22:07:30,6858.00,6858.50,6858.00,6858.50,53,10
11/19/2025,22:08:00,6858.50,6859.00,6858.50,6858.75,96,20
11/19/2025,22:08:30,6858.50,6859.25,6858.50,6859.00,37,38
11/19/2025,22:09:00,6859.00,6859.25,6858.50,6858.50,18,65
11/19/2025,22:09:30,6858.50,6858.75,6857.50,6857.75,5,78
11/19/2025,22:10:00,6857.75,6858.25,6857.50,6857.50,28,20
11/19/2025,22:10:30,6857.50,6857.75,6857.00,6857.50,6,45
11/19/2025,22:11:00,6857.50,6857.50,6856.50,6857.00,43,50
11/19/2025,22:11:30,6857.00,6857.00,6856.50,6856.50,20,39
11/19/2025,22:12:00,6856.50,6856.50,6855.75,6856.25,21,122
11/19/2025,22:12:30,6856.00,6857.00,6856.00,6856.75,65,35
11/19/2025,22:13:00,6856.75,6857.50,6856.75,6857.00,29,15
11/19/2025,22:13:30,6857.00,6857.00,6856.75,6857.00,2,37
11/19/2025,22:14:00,6857.00,6857.00,6855.50,6855.75,62,106
11/19/2025,22:14:30,6855.75,6856.00,6855.25,6855.50,61,50
11/19/2025,22:15:00,6855.75,6856.00,6855.50,6856.00,25,12
11/19/2025,22:15:30,6856.00,6856.00,6854.50,6854.75,16,115
11/19/2025,22:16:00,6855.00,6855.50,6854.75,6855.50,67,35
11/19/2025,22:16:30,6855.50,6855.75,6855.00,6855.25,30,37
11/19/2025,22:17:00,6855.25,6855.75,6854.50,6854.50,41,68
11/19/2025,22:17:30,6854.50,6855.00,6854.25,6854.75,35,30
11/19/2025,22:18:00,6855.00,6855.25,6854.75,6855.00,38,19
11/19/2025,22:18:30,6854.75,6856.25,6854.75,6856.25,103,63
11/19/2025,22:19:00,6856.25,6856.50,6856.00,6856.25,21,9
11/19/2025,22:19:30,6856.25,6856.25,6856.00,6856.00,33,13
11/19/2025,22:20:00,6856.00,6856.50,6855.75,6856.50,13,17
11/19/2025,22:20:30,6856.25,6856.50,6856.00,6856.25,12,15
11/19/2025,22:21:00,6856.25,6856.50,6856.00,6856.50,13,28
11/19/2025,22:21:30,6856.25,6856.50,6856.25,6856.25,33,14
11/19/2025,22:22:00,6856.25,6856.75,6856.25,6856.75,23,3
11/19/2025,22:22:30,6856.75,6857.00,6856.50,6856.50,29,29
11/19/2025,22:23:00,6856.50,6857.00,6856.50,6857.00,36,31
11/19/2025,22:23:30,6856.75,6858.00,6856.75,6858.00,98,19
11/19/2025,22:24:00,6858.00,6858.00,6857.50,6857.75,23,18
11/19/2025,22:24:30,6857.75,6858.00,6857.50,6857.50,2,28
11/19/2025,22:25:00,6857.50,6857.75,6857.25,6857.50,11,20
11/19/2025,22:25:30,6857.25,6857.50,6857.25,6857.25,24,24
11/19/2025,22:26:00,6857.00,6857.00,6856.25,6856.50,22,35
11/19/2025,22:26:30,6856.25,6857.50,6856.25,6857.25,58,17
11/19/2025,22:27:00,6857.00,6857.50,6857.00,6857.25,4,30
11/19/2025,22:27:30,6857.25,6857.25,6856.75,6856.75,46,9
11/19/2025,22:28:00,6857.00,6857.50,6857.00,6857.00,69,18
11/19/2025,22:28:30,6857.25,6857.25,6856.75,6857.00,9,24
11/19/2025,22:29:00,6856.75,6857.25,6856.25,6856.25,38,64
11/19/2025,22:29:30,6856.50,6857.25,6856.50,6857.25,38,13
11/19/2025,22:30:00,6857.25,6857.25,6856.75,6857.00,37,15
11/19/2025,22:30:30,6856.75,6857.25,6856.75,6857.00,38,21
11/19/2025,22:31:00,6857.00,6857.00,6856.75,6856.75,12,25
11/19/2025,22:31:30,6857.00,6857.25,6856.75,6856.75,14,31
11/19/2025,22:32:00,6856.75,6857.00,6856.25,6856.75,39,16
11/19/2025,22:32:30,6856.75,6856.75,6856.25,6856.75,11,18
11/19/2025,22:33:00,6856.75,6857.00,6856.50,6856.75,15,21
11/19/2025,22:33:30,6856.50,6856.75,6855.25,6855.50,63,65
11/19/2025,22:34:00,6855.50,6856.00,6855.25,6855.75,97,33
11/19/2025,22:34:30,6856.00,6856.00,6855.50,6855.75,15,22
11/19/2025,22:35:00,6856.00,6857.00,6856.00,6856.75,74,14
11/19/2025,22:35:30,6856.75,6857.50,6856.50,6856.75,21,44
11/19/2025,22:36:00,6856.75,6857.00,6856.50,6856.75,25,25
11/19/2025,22:36:30,6856.75,6856.75,6856.00,6856.00,35,9
11/19/2025,22:37:00,6856.25,6856.50,6855.75,6856.25,27,27
11/19/2025,22:37:30,6856.00,6856.00,6855.25,6855.25,8,53
11/19/2025,22:38:00,6855.25,6855.25,6854.75,6855.00,56,79
11/19/2025,22:38:30,6854.75,6854.75,6854.25,6854.50,61,41
11/19/2025,22:39:00,6854.50,6854.50,6853.75,6854.00,15,23
11/19/2025,22:39:30,6854.00,6855.00,6854.00,6854.50,57,28
11/19/2025,22:40:00,6854.50,6854.75,6854.00,6854.25,25,29
11/19/2025,22:40:30,6854.25,6854.25,6853.25,6853.75,65,87
11/19/2025,22:41:00,6854.00,6854.00,6853.25,6853.25,19,41
11/19/2025,22:41:30,6853.50,6853.75,6853.25,6853.50,29,20
11/19/2025,22:42:00,6853.50,6854.50,6853.25,6854.50,65,13
11/19/2025,22:42:30,6854.25,6854.50,6853.75,6854.00,3,14
11/19/2025,22:43:00,6854.25,6854.75,6854.00,6854.75,40,18
11/19/2025,22:43:30,6854.75,6854.75,6854.00,6854.00,11,16
11/19/2025,22:44:00,6854.25,6854.50,6854.25,6854.25,5,13
11/19/2025,22:44:30,6854.00,6854.25,6853.75,6854.25,29,10
11/19/2025,22:45:00,6854.50,6854.50,6854.00,6854.25,34,33
11/19/2025,22:45:30,6854.50,6854.50,6854.00,6854.00,2,28
11/19/2025,22:46:00,6854.00,6854.00,6852.25,6852.25,13,92
11/19/2025,22:46:30,6852.50,6852.75,6850.00,6850.25,123,165
11/19/2025,22:47:00,6850.50,6850.50,6848.25,6848.25,104,266
11/19/2025,22:47:30,6848.25,6849.75,6848.00,6849.75,145,93
11/19/2025,22:48:00,6850.00,6852.00,6850.00,6851.75,101,32
11/19/2025,22:48:30,6851.50,6852.75,6851.00,6852.50,92,55
11/19/2025,22:49:00,6852.50,6853.75,6852.00,6853.00,185,91
11/19/2025,22:49:30,6853.00,6854.25,6852.50,6854.00,100,70
11/19/2025,22:50:00,6854.00,6854.50,6853.75,6854.50,33,24
11/19/2025,22:50:30,6854.50,6855.25,6854.00,6854.50,107,51
11/19/2025,22:51:00,6854.75,6856.50,6854.50,6856.50,79,21
11/19/2025,22:51:30,6856.50,6857.25,6856.25,6857.00,48,22
11/19/2025,22:52:00,6857.25,6857.25,6855.75,6856.25,27,23
11/19/2025,22:52:30,6856.25,6856.75,6855.25,6855.50,32,47
11/19/2025,22:53:00,6855.50,6856.00,6854.75,6856.00,28,46
11/19/2025,22:53:30,6856.25,6856.50,6855.50,6855.75,26,24
11/19/2025,22:54:00,6855.50,6856.50,6855.25,6856.50,36,30
11/19/2025,22:54:30,6856.50,6857.00,6856.50,6856.75,45,18
11/19/2025,22:55:00,6856.75,6856.75,6855.75,6855.75,0,36
11/19/2025,22:55:30,6855.50,6855.50,6854.50,6855.00,32,75
11/19/2025,22:56:00,6855.00,6855.25,6854.50,6855.00,25,29
11/19/2025,22:56:30,6855.50,6855.50,6853.50,6853.75,15,70
11/19/2025,22:57:00,6853.50,6853.50,6852.75,6853.25,40,42
11/19/2025,22:57:30,6853.25,6853.25,6852.00,6853.00,49,74
11/19/2025,22:58:00,6853.25,6853.50,6852.50,6853.25,34,17
11/19/2025,22:58:30,6853.25,6853.25,6852.50,6852.50,3,25
11/19/2025,22:59:00,6852.75,6852.75,6852.00,6852.50,27,30
11/19/2025,22:59:30,6852.50,6853.25,6852.50,6853.25,46,11
11/19/2025,23:00:00,6853.25,6854.25,6853.00,6854.00,46,14
11/19/2025,23:00:30,6853.75,6855.00,6853.75,6854.25,37,42
11/19/2025,23:01:00,6854.00,6855.00,6853.50,6855.00,36,21
11/19/2025,23:01:30,6855.00,6856.00,6855.00,6855.50,101,47
11/19/2025,23:02:00,6855.50,6855.50,6854.50,6854.75,12,22
11/19/2025,23:02:30,6854.75,6854.75,6853.75,6854.25,49,58
11/19/2025,23:03:00,6854.25,6854.50,6854.00,6854.50,10,9
11/19/2025,23:03:30,6854.50,6855.00,6854.00,6854.00,28,18
11/19/2025,23:04:00,6854.25,6854.25,6853.00,6853.75,27,39
11/19/2025,23:04:30,6853.75,6854.00,6853.00,6853.25,16,46
11/19/2025,23:05:00,6853.25,6854.00,6853.00,6853.75,74,31
11/19/2025,23:05:30,6853.75,6854.00,6853.50,6854.00,20,13
11/19/2025,23:06:00,6853.75,6853.75,6853.25,6853.75,9,19
11/19/2025,23:06:30,6853.75,6854.50,6853.75,6854.50,36,22
11/19/2025,23:07:00,6854.75,6855.50,6853.75,6854.00,39,63
11/19/2025,23:07:30,6854.25,6854.25,6853.75,6854.00,10,17
11/19/2025,23:08:00,6854.25,6854.50,6853.75,6853.75,15,40
11/19/2025,23:08:30,6853.50,6854.25,6853.50,6853.75,9,34
11/19/2025,23:09:00,6853.75,6853.75,6853.50,6853.75,16,23
11/19/2025,23:09:30,6853.75,6854.50,6853.75,6854.50,47,12
11/19/2025,23:10:00,6854.50,6855.25,6854.50,6855.00,17,26
11/19/2025,23:10:30,6854.75,6855.75,6854.75,6855.50,32,17
11/19/2025,23:11:00,6855.50,6856.25,6855.25,6856.00,22,13
11/19/2025,23:11:30,6856.00,6856.50,6855.75,6856.25,13,16
11/19/2025,23:12:00,6856.50,6857.00,6856.25,6857.00,29,11
11/19/2025,23:12:30,6857.00,6857.50,6857.00,6857.25,40,33
11/19/2025,23:13:00,6857.25,6857.25,6856.50,6856.50,8,43
11/19/2025,23:13:30,6856.75,6856.75,6856.00,6856.00,5,28
11/19/2025,23:14:00,6855.75,6855.75,6855.25,6855.25,21,69
11/19/2025,23:14:30,6855.50,6855.50,6854.75,6855.00,28,26
11/19/2025,23:15:00,6855.00,6855.25,6854.50,6854.75,14,20
11/19/2025,23:15:30,6854.50,6854.50,6853.50,6853.75,24,52
11/19/2025,23:16:00,6853.50,6853.75,6852.25,6852.50,44,107
11/19/2025,23:16:30,6852.25,6853.00,6851.75,6852.50,23,84
11/19/2025,23:17:00,6852.50,6853.00,6852.25,6853.00,16,24
11/19/2025,23:17:30,6852.75,6853.75,6852.75,6853.00,26,41
11/19/2025,23:18:00,6853.00,6854.00,6853.00,6853.25,24,11
11/19/2025,23:18:30,6853.25,6854.00,6852.75,6853.50,19,39
11/19/2025,23:19:00,6853.75,6853.75,6853.50,6853.75,14,29
11/19/2025,23:19:30,6853.50,6853.50,6853.00,6853.00,0,18
11/19/2025,23:20:00,6853.00,6854.00,6853.00,6853.75,25,6
11/19/2025,23:20:30,6853.75,6854.25,6853.00,6853.75,38,40
11/19/2025,23:21:00,6853.75,6854.00,6853.50,6853.75,22,10
11/19/2025,23:21:30,6854.00,6855.00,6853.75,6853.75,68,51
11/19/2025,23:22:00,6853.50,6854.25,6853.50,6854.25,31,22
11/19/2025,23:22:30,6854.25,6854.25,6854.00,6854.25,16,2
11/19/2025,23:23:00,6854.50,6855.00,6854.50,6854.75,24,3
11/19/2025,23:23:30,6855.00,6856.25,6855.00,6856.00,34,14
11/19/2025,23:24:00,6856.00,6856.25,6855.75,6855.75,19,22
11/19/2025,23:24:30,6856.00,6856.50,6855.50,6855.75,20,34
11/19/2025,23:25:00,6855.50,6855.75,6854.75,6855.25,20,28
11/19/2025,23:25:30,6855.50,6855.50,6854.75,6855.25,21,27
11/19/2025,23:26:00,6855.50,6856.00,6855.50,6856.00,28,12
11/19/2025,23:26:30,6856.25,6856.25,6855.75,6856.00,16,10
11/19/2025,23:27:00,6855.75,6855.75,6855.00,6855.00,10,23
11/19/2025,23:27:30,6854.75,6855.25,6854.50,6854.50,7,24
11/19/2025,23:28:00,6854.25,6855.00,6854.25,6854.50,10,10
11/19/2025,23:28:30,6854.75,6854.75,6854.00,6854.00,7,30
11/19/2025,23:29:00,6854.00,6854.25,6853.75,6854.25,12,11
11/19/2025,23:29:30,6854.25,6854.50,6854.00,6854.00,21,8
11/19/2025,23:30:00,6854.25,6854.75,6854.25,6854.50,19,4
11/19/2025,23:30:30,6854.25,6854.50,6853.75,6854.00,22,19
11/19/2025,23:31:00,6854.25,6856.00,6854.25,6855.75,51,11
11/19/2025,23:31:30,6856.25,6857.00,6856.00,6856.75,26,13
11/19/2025,23:32:00,6856.75,6857.00,6856.25,6856.50,6,15
11/19/2025,23:32:30,6856.75,6857.25,6856.50,6857.00,27,21
11/19/2025,23:33:00,6857.00,6857.25,6857.00,6857.25,10,15
11/19/2025,23:33:30,6857.25,6857.25,6856.75,6857.00,21,13
11/19/2025,23:34:00,6857.00,6857.25,6857.00,6857.25,4,7
11/19/2025,23:34:30,6857.00,6859.25,6856.75,6859.00,343,91
11/19/2025,23:35:00,6859.00,6859.25,6858.25,6858.25,68,100
11/19/2025,23:35:30,6858.50,6858.75,6857.50,6857.50,8,69
11/19/2025,23:36:00,6857.75,6858.25,6857.25,6857.75,20,57
11/19/2025,23:36:30,6857.50,6857.50,6857.00,6857.25,27,35
11/19/2025,23:37:00,6857.25,6857.25,6857.25,6857.25,19,0
11/19/2025,23:37:30,6857.50,6858.00,6857.50,6858.00,41,6
11/19/2025,23:38:00,6858.00,6858.25,6858.00,6858.25,24,0
11/19/2025,23:38:30,6858.50,6858.50,6857.50,6857.75,19,21
11/19/2025,23:39:00,6858.00,6858.00,6857.75,6857.75,15,5
11/19/2025,23:39:30,6857.75,6858.25,6857.75,6858.00,14,9
11/19/2025,23:40:00,6858.00,6858.25,6857.50,6857.50,1,21
11/19/2025,23:40:30,6857.25,6857.75,6857.25,6857.75,14,1
11/19/2025,23:41:00,6858.00,6858.25,6857.75,6858.00,10,5
11/19/2025,23:41:30,6857.75,6857.75,6857.25,6857.25,10,33
11/19/2025,23:42:00,6857.25,6857.75,6857.25,6857.75,4,16
11/19/2025,23:42:30,6857.75,6858.00,6857.75,6857.75,11,18
11/19/2025,23:43:00,6857.75,6858.50,6857.75,6858.25,17,6
11/19/2025,23:43:30,6858.25,6858.75,6858.25,6858.75,53,6
11/19/2025,23:44:00,6858.50,6858.50,6858.25,6858.25,0,12
11/19/2025,23:44:30,6858.25,6858.25,6857.75,6857.75,3,34
11/19/2025,23:45:00,6858.00,6858.50,6858.00,6858.50,15,0
11/19/2025,23:45:30,6858.25,6858.25,6857.75,6858.25,24,25
11/19/2025,23:46:00,6858.00,6858.25,6858.00,6858.25,2,1
11/19/2025,23:46:30,6858.25,6858.75,6858.25,6858.75,49,0
11/19/2025,23:47:00,6858.75,6859.25,6858.75,6859.00,23,7
11/19/2025,23:47:30,6859.00,6859.00,6858.50,6858.50,0,28
11/19/2025,23:48:00,6858.25,6858.25,6857.50,6857.50,0,49
11/19/2025,23:48:30,6857.75,6857.75,6857.50,6857.50,32,21
11/19/2025,23:49:00,6857.50,6857.75,6857.25,6857.75,6,20
11/19/2025,23:49:30,6857.75,6858.00,6857.75,6857.75,6,5
11/19/2025,23:50:00,6857.75,6858.00,6857.75,6857.75,1,22
11/19/2025,23:50:30,6858.00,6858.25,6857.75,6858.25,43,27
11/19/2025,23:51:00,6858.25,6858.25,6858.00,6858.25,18,4
11/19/2025,23:51:30,6858.25,6858.25,6857.75,6857.75,1,21
11/19/2025,23:52:00,6857.50,6858.00,6857.50,6858.00,17,27
11/19/2025,23:52:30,6858.00,6858.00,6858.00,6858.00,19,0
11/19/2025,23:53:00,6858.00,6858.25,6857.75,6858.00,18,8
11/19/2025,23:53:30,6858.00,6858.25,6857.75,6857.75,2,9
11/19/2025,23:54:00,6858.00,6858.00,6858.00,6858.00,21,0
11/19/2025,23:54:30,6857.75,6857.75,6857.75,6857.75,0,8
11/19/2025,23:55:00,6858.00,6858.25,6858.00,6858.25,4,5
11/19/2025,23:55:30,6858.25,6858.50,6857.50,6858.25,12,44
11/19/2025,23:56:00,6858.25,6858.75,6858.25,6858.75,38,0
11/19/2025,23:56:30,6858.50,6858.50,6858.00,6858.25,1,54
11/19/2025,23:57:00,6858.00,6858.25,6858.00,6858.00,10,29
11/19/2025,23:57:30,6858.00,6858.00,6857.75,6857.75,0,29
11/19/2025,23:58:00,6858.00,6858.00,6857.75,6857.75,9,17
11/19/2025,23:58:30,6857.75,6858.25,6857.75,6858.25,15,2
11/19/2025,23:59:00,6858.25,6858.50,6858.25,6858.25,86,10
11/19/2025,23:59:30,6858.50,6858.50,6858.25,6858.50,4,10
11/20/2025,00:00:00,6858.75,6859.25,6858.75,6859.00,76,54
11/20/2025,00:00:30,6858.75,6859.00,6858.50,6858.50,1,74
11/20/2025,00:01:00,6858.50,6859.00,6858.50,6859.00,23,30
11/20/2025,00:01:30,6859.00,6860.25,6859.00,6859.25,440,182
11/20/2025,00:02:00,6859.25,6859.50,6859.00,6859.25,23,46
11/20/2025,00:02:30,6859.00,6859.00,6857.75,6857.75,22,91
11/20/2025,00:03:00,6857.75,6858.25,6857.75,6858.25,27,2
11/20/2025,00:03:30,6858.25,6859.00,6858.25,6859.00,63,0
11/20/2025,00:04:00,6859.25,6859.75,6859.00,6859.75,42,16
11/20/2025,00:04:30,6859.75,6860.75,6859.75,6859.75,149,98
11/20/2025,00:05:00,6859.75,6860.00,6859.25,6859.50,13,40
11/20/2025,00:05:30,6859.75,6861.25,6859.75,6860.25,78,44
11/20/2025,00:06:00,6860.25,6861.50,6860.00,6861.25,170,70
11/20/2025,00:06:30,6861.25,6862.00,6861.00,6861.25,219,146
11/20/2025,00:07:00,6861.25,6861.25,6860.00,6860.50,26,77
11/20/2025,00:07:30,6860.25,6861.25,6860.25,6860.75,55,32
11/20/2025,00:08:00,6861.00,6862.00,6860.00,6861.75,154,84
11/20/2025,00:08:30,6862.00,6863.00,6861.75,6863.00,191,106
11/20/2025,00:09:00,6863.00,6863.25,6862.50,6863.25,101,35
11/20/2025,00:09:30,6863.25,6863.50,6862.75,6863.00,25,53
11/20/2025,00:10:00,6863.00,6863.00,6862.25,6862.75,31,32
11/20/2025,00:10:30,6862.50,6862.50,6861.75,6861.75,14,59
11/20/2025,00:11:00,6861.75,6861.75,6861.00,6861.00,9,36
11/20/2025,00:11:30,6861.00,6861.75,6860.50,6860.50,9,40
11/20/2025,00:12:00,6860.50,6860.50,6859.75,6860.50,49,95
11/20/2025,00:12:30,6860.75,6861.25,6860.75,6861.00,89,20
11/20/2025,00:13:00,6860.75,6860.75,6860.25,6860.50,1,35
11/20/2025,00:13:30,6860.50,6860.50,6859.75,6859.75,11,46
11/20/2025,00:14:00,6859.75,6860.25,6859.75,6860.00,32,45
11/20/2025,00:14:30,6860.25,6860.50,6860.00,6860.50,51,36
11/20/2025,00:15:00,6860.50,6860.50,6860.25,6860.25,11,2
11/20/2025,00:15:30,6860.00,6860.50,6859.75,6859.75,20,43
11/20/2025,00:16:00,6859.75,6860.25,6859.75,6859.75,17,29
11/20/2025,00:16:30,6859.75,6860.50,6859.75,6860.50,33,12
11/20/2025,00:17:00,6860.25,6860.50,6860.00,6860.25,17,18
